"FULFILLMENT SKU","IMAGE URL","NAME","SKU","UPC","WEIGHT UNITS","PRODUCT ID","QUANTITY","SHIPPING AMOUNT","TAX AMOUNT","UNIT PRICE","WEIGHT VALUE","MARKETPLACE","SHIPSTATION_ORDERNUMBER_AS_ID","ORDERNUMBER_SKU_AS_ID","ERROR"
"","http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._CB1275522461_.gif","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (XXL, Purple)","B076TFPFTR","","","","1","2.66","0","15.15","","Amazon","112-3174589-4020260","112-3174589-4020260-B076TFPFTR","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41wliRjndcL.jpg","SLR Brands Women's Flip Flops Rubber Thong Flip Flop Sandal for Women (Medium (US 7-8), Black)","FBM- SLR2601-BLK-M","","","","1","2.66","0","7.99","","Amazon","111-6389219-5776248","111-6389219-5776248-FBM- SLR2601-BLK-M","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41wliRjndcL.jpg","SLR Brands Women's Flip Flops Rubber Thong Flip Flop Sandal for Women (Medium (US 7-8), Black)","FBM- SLR2601-BLK-M","","","","1","2.66","0","7.99","","Amazon","112-4819471-6163432","112-4819471-6163432-FBM- SLR2601-BLK-M","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41HnT7ZZy8L.jpg","Essential Oil Nebulizer Diffuser for Aromatherapy by Two Scents: Waterless, Wireless, Heatless, Rechargeable, Nebulizing. Compact & Portable for Home, Car, Work, Bath, Bedroom, Travel, Spa","B071HR46ZJ","","","","1","6.98","0","75.27","","Amazon","111-5679549-4460254","111-5679549-4460254-B071HR46ZJ","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51XQ0WrJEHL.jpg","Men's Slide Slip On Sandal Slipper Comfortable Shower Beach Shoe Flip Flop (9, Navy)","B06Y5QVQ28","","","","1","2.66","1.17","8.5","","Amazon","111-0096077-5593010","111-0096077-5593010-B06Y5QVQ28","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/318fN-YbWcL.jpg","SLR Brands Womans Colorblock Pocket Casual Tie Waist Yoga Jogger Pants (Large/XL, Black)","SV-8SE2-GM2U","","","","1","2.66","1.49","12.99","","Amazon","114-5020456-1941022","114-5020456-1941022-SV-8SE2-GM2U","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51UXiMthuyL.jpg","SLR BRANDS Men's Slide Slip On Sandal Slipper Comfortable Shower Beach Shoe Flip Flop (12, Grey)","B06Y5TTZ6Pfbc","","","","1","2.66","0","8.99","","Amazon","111-9617272-6597830","111-9617272-6597830-B06Y5TTZ6Pfbc","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41A0bvSu20L.jpg","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (Large, White Navy)","B076PS7LV6fbm","","","","1","2.66","0","15.15","","Amazon","113-8893014-4590606","113-8893014-4590606-B076PS7LV6fbm","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41wliRjndcL.jpg","SLR Brands Women's Flip Flops Rubber Thong Flip Flop Sandal for Women (Medium (US 7-8), Black)","FBM- SLR2601-BLK-M","","","","1","2.66","0","7.99","","Amazon","113-9086114-3169025","113-9086114-3169025-FBM- SLR2601-BLK-M","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","","","","","","","","0","0","","","Amazon","112-9657959-0809039","112-9657959-0809039-A-1186","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/61yhBiakjQL.jpg","Fundamentals of Physics Extended, Binder Ready Version [Loose Leaf] [2013] Halliday, David; Resnick, Robert; Walker, Jearl","1118230612","","","","1","23.27","0","112.01","","Amazon","113-7163362-9741807","113-7163362-9741807-1118230612","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41KFxljGgTL.jpg","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (XXL, Navy Tuqoise)","B076THWZG1fba","","","","1","2.66","0","15.15","","Amazon","111-1854352-5721029","111-1854352-5721029-B076THWZG1fba","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41%2BhzFhvxQL.jpg","SLR Brands 9 Pieces Amazing Arrow Rocket copter ,Large Size Led Light Up Glowing Slingshot Arrow Rocket Helicopter Flying Copters Toy Party Fun Gift Elastic","AP-1CS3-TJW5","","","","1","2.66","0","5.99","","Amazon","112-6717096-5187443","112-6717096-5187443-AP-1CS3-TJW5","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","","","","","","","","0","0","","","Amazon","111-1329375-7697036","111-1329375-7697036-A-1190","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51XQ0WrJEHL.jpg","SLR BRANDS Men's Slide Slip On Sandal Slipper Comfortable Shower Beach Shoe Flip Flop (10, Navy)","B06Y5RF1MCfbm","","","","1","2.66","0","8.5","","Amazon","114-4770454-6513031","114-4770454-6513031-B06Y5RF1MCfbm","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41d3kP59r6L.jpg","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (XXL, Black Grey)","B076PNV184fba","","","","1","2.66","0","15.15","","Amazon","111-9739711-2222648","111-9739711-2222648-B076PNV184fba","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51UXiMthuyL.jpg","SLR BRANDS Men's Slide Slip On Sandal Slipper Comfortable Shower Beach Shoe Flip Flop (9, Grey)","B06Y5JFT4Bfbc","","","","1","2.66","0","8.5","","Amazon","114-1003918-7478623","114-1003918-7478623-B06Y5JFT4Bfbc","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41KFxljGgTL.jpg","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (XL, Navy Tuqoise)","B076V2P2GVfba","","","","1","2.66","0","15.15","","Amazon","111-1883581-3526650","111-1883581-3526650-B076V2P2GVfba","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._CB1275522461_.gif","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (XXL, Purple)","B076TFPFTR","","","","1","2.66","0","15.15","","Amazon","111-1883581-3526650","111-1883581-3526650-B076TFPFTR","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41wliRjndcL.jpg","SLR Brands Women's Flip Flops Rubber Thong Flip Flop Sandal for Women (Medium (US 7-8), Black)","FBM- SLR2601-BLK-M","","","","1","2.66","0","7.99","","Amazon","114-7602518-9294616","114-7602518-9294616-FBM- SLR2601-BLK-M","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41H0fdMFXML.jpg","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Swimwear Rash Guard Athletic Tops (Large, Seafoam)","50-O2II-OM36","","","","1","2.66","0","14.99","","Amazon","111-9856557-0523418","111-9856557-0523418-50-O2II-OM36","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51x0F6yPeuL.jpg","Men's Slide Slip On Sandal Slipper Comfortable Shower Beach Shoe Flip Flop (10, Black)","B06Y5JDGDHfbc","","","","1","2.66","0","8.5","","Amazon","114-7429313-5404251","114-7429313-5404251-B06Y5JDGDHfbc","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41d3kP59r6L.jpg","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (XXL, Black Grey)","B076PNV184fba","","","","1","2.66","0","15.15","","Amazon","114-9854314-1579466","114-9854314-1579466-B076PNV184fba","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51XQ0WrJEHL.jpg","SLR BRANDS Men's Slide Slip On Sandal Slipper Comfortable Shower Beach Shoe Flip Flop (12, Navy)","B06Y5SQ1PFfba","","","","1","2.66","0","8.99","","Amazon","112-9240054-5370633","112-9240054-5370633-B06Y5SQ1PFfba","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","","","","","","","","0","0","","","Amazon","114-0820737-3829857","114-0820737-3829857-A-1201","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51XQ0WrJEHL.jpg","SLR BRANDS Men's Slide Slip On Sandal Slipper Comfortable Shower Beach Shoe Flip Flop (11, Navy)","B06Y5V7LTHfbm","","","","1","2.66","0","8.5","","Amazon","112-4404752-2153843","112-4404752-2153843-B06Y5V7LTHfbm","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41HfSIAKExL.jpg","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Rash Guard Athletic Tops (X-Large, Fushia)","TL-NVI9-FFAG","","","","1","2.66","1.75","14.99","","Amazon","114-2071886-7333017","114-2071886-7333017-TL-NVI9-FFAG","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51XQ0WrJEHL.jpg","SLR BRANDS Men's Slide Slip On Sandal Slipper Comfortable Shower Beach Shoe Flip Flop (13, Navy)","B06Y5SQ1PGfbm","","","","1","0","0","10.14","","Amazon","114-9393661-6003455","114-9393661-6003455-B06Y5SQ1PGfbm","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41HnT7ZZy8L.jpg","Essential Oil Nebulizer Diffuser for Aromatherapy by Two Scents: Waterless, Wireless, Heatless, Rechargeable, Nebulizing. Compact & Portable for Home, Car, Work, Bath, Bedroom, Travel, Spa","B071HR46ZJ","","","","1","6.98","4.52","75.27","","Amazon","114-7755479-2566647","114-7755479-2566647-B071HR46ZJ","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41d3kP59r6L.jpg","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (XL, Black Grey)","B076PSXH37fbm","","","","1","2.66","0","15.15","","Amazon","114-6875746-4869000","114-6875746-4869000-B076PSXH37fbm","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/418J-a6%2B06L.jpg","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Rash Guard Athletic Tops","J4-D0C0-FZHK","","","","1","2.66","0","14.99","","Amazon","113-4008117-1260257","113-4008117-1260257-J4-D0C0-FZHK","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51x0F6yPeuL.jpg","SLR BRANDS Men's Slide Slip On Sandal Slipper Comfortable Shower Beach Shoe Flip Flop (11, Black)","B06Y5ZXRWCfba","","","","1","2.66","0","8.5","","Amazon","112-3505710-5825805","112-3505710-5825805-B06Y5ZXRWCfba","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51XQ0WrJEHL.jpg","Men's Slide Slip On Sandal Slipper Comfortable Shower Beach Shoe Flip Flop (9, Navy)","B06Y5QVQ28","","","","1","2.66","0","8.5","","Amazon","112-1116210-9689028","112-1116210-9689028-B06Y5QVQ28","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41d3kP59r6L.jpg","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (XXL, Black Grey)","B076PNV184fba","","","","1","2.66","0","15.15","","Amazon","113-9500594-3749825","113-9500594-3749825-B076PNV184fba","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51XQ0WrJEHL.jpg","SLR BRANDS Men's Slide Slip On Sandal Slipper Comfortable Shower Beach Shoe Flip Flop (13, Navy)","B06Y5SQ1PGfbm","","","","1","2.66","0","10.14","","Amazon","114-1627884-5390638","114-1627884-5390638-B06Y5SQ1PGfbm","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/415p-UWJoeL.jpg","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (XL, Turqoise)","B076PRYSNHfbm","","","","1","2.66","0","15.15","","Amazon","114-5960903-6429852","114-5960903-6429852-B076PRYSNHfbm","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41d3kP59r6L.jpg","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (XXL, Black Grey)","B076PNV184fba","","","","1","3.66","0","15.15","","Amazon","114-2179392-3389044","114-2179392-3389044-B076PNV184fba","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/415p-UWJoeL.jpg","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (XXL, Turqoise)","B076PPC76Sfmb","","","","1","3.66","0","15.99","","Amazon","114-2179392-3389044","114-2179392-3389044-B076PPC76Sfmb","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51XQ0WrJEHL.jpg","SLR BRANDS Men's Slide Slip On Sandal Slipper Comfortable Shower Beach Shoe Flip Flop (12, Navy)","B06Y5SQ1PFfba","","","","1","2.66","0","8.99","","Amazon","112-5943192-7301039","112-5943192-7301039-B06Y5SQ1PFfba","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41HfSIAKExL.jpg","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Swimwear Rash Guard Athletic Tops (Medium, Fushia)","HT-H18E-1T6F","","","","1","2.66","0","14.99","","Amazon","111-4453639-3286661","111-4453639-3286661-HT-H18E-1T6F","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41HnT7ZZy8L.jpg","Essential Oil Nebulizer Diffuser for Aromatherapy by Two Scents: Waterless, Wireless, Heatless, Rechargeable, Nebulizing. Compact & Portable for Home, Car, Work, Bath, Bedroom, Travel, Spa","B071HR46ZJ","","","","1","7.53","0","75.27","","Amazon","112-0948583-3303411","112-0948583-3303411-B071HR46ZJ","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","","","","","","","","0","0","","","Amazon","114-2860300-0574664","114-2860300-0574664-A-1218","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41KFxljGgTL.jpg","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (XXL, Navy Tuqoise)","B076THWZG1fba","","","","1","2.66","0","15.15","","Amazon","114-7305630-4728267","114-7305630-4728267-B076THWZG1fba","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51XQ0WrJEHL.jpg","SLR BRANDS Men's Slide Slip On Sandal Slipper Comfortable Shower Beach Shoe Flip Flop (11, Navy)","B06Y5V7LTHfbm","","","","1","2.66","0","8.5","","Amazon","111-1909814-9182652","111-1909814-9182652-B06Y5V7LTHfbm","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51XQ0WrJEHL.jpg","SLR BRANDS Men's Slide Slip On Sandal Slipper Comfortable Shower Beach Shoe Flip Flop (12, Navy)","B06Y5SQ1PFfba","","","","1","2.92","0","8.99","","Amazon","113-6063994-7777806","113-6063994-7777806-B06Y5SQ1PFfba","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41LSJwIFcVL.jpg","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Swimwear Rash Guard Athletic Tops (Medium, Neon Pink)","DM-FYW5-6U86","","","","1","2.66","0","14.99","","Amazon","112-2253753-8301027","112-2253753-8301027-DM-FYW5-6U86","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51XQ0WrJEHL.jpg","SLR BRANDS Men's Slide Slip On Sandal Slipper Comfortable Shower Beach Shoe Flip Flop (13, Navy)","B06Y5SQ1PGfbm","","","","1","2.92","0","10.14","","Amazon","112-7786521-2890629","112-7786521-2890629-B06Y5SQ1PGfbm","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/31i93PN%2BHGL.jpg","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (Large, Pink)","B076PRJMR4fbm","","","","1","2.66","0","15.15","","Amazon","111-3869544-6794646","111-3869544-6794646-B076PRJMR4fbm","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/415p-UWJoeL.jpg","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (XL, Turqoise)","B076PRYSNHfbm","","","","1","2.66","0","15.15","","Amazon","113-7119958-9133848","113-7119958-9133848-B076PRYSNHfbm","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51UXiMthuyL.jpg","SLR BRANDS Men's Slide Slip On Sandal Slipper Comfortable Shower Beach Shoe Flip Flop (12, Grey)","B06Y5TTZ6Pfbc","","","","1","0","0","8.99","","Amazon","112-8969980-3461856","112-8969980-3461856-B06Y5TTZ6Pfbc","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51XQ0WrJEHL.jpg","SLR BRANDS Men's Slide Slip On Sandal Slipper Comfortable Shower Beach Shoe Flip Flop (11, Navy)","B06Y5V7LTHfbm","","","","1","0","0","8.5","","Amazon","113-1440931-4762607","113-1440931-4762607-B06Y5V7LTHfbm","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41KFxljGgTL.jpg","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (XL, Navy Tuqoise)","B076V2P2GVfba","","","","1","2.66","0","15.15","","Amazon","111-2628089-3201053","111-2628089-3201053-B076V2P2GVfba","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/31i93PN%2BHGL.jpg","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (XXL, Pink)","B076PWHCHPfbm","","","","1","0","0","15.15","","Amazon","113-0832759-3361833","113-0832759-3361833-B076PWHCHPfbm","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._CB1275522461_.gif","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (XXL, Purple)","B076TFPFTR","","","","1","0","0","15.15","","Amazon","113-0832759-3361833","113-0832759-3361833-B076TFPFTR","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41d3kP59r6L.jpg","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (XXL, Black Grey)","B076PNV184fba","","","","1","0","0","15.15","","Amazon","113-0832759-3361833","113-0832759-3361833-B076PNV184fba","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41KFxljGgTL.jpg","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (XXL, Navy Tuqoise)","B076THWZG1fba","","","","1","0","0","15.15","","Amazon","113-0832759-3361833","113-0832759-3361833-B076THWZG1fba","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/415p-UWJoeL.jpg","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (XXL, Turqoise)","B076PPC76Sfmb","","","","1","0","0","15.99","","Amazon","113-0832759-3361833","113-0832759-3361833-B076PPC76Sfmb","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51ho1eSwXzL.jpg","SLR Brands Football with Grip Technology Easy To Learn Football Perfect Football For Kids","1I-B2VS-LIHQ","","","","2","0","0","9.99","","Amazon","114-7828102-2107415","114-7828102-2107415-1I-B2VS-LIHQ","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41wliRjndcL.jpg","SLR Brands Women's Flip Flops Rubber Thong Flip Flop Sandal for Women (Medium (US 7-8), Black)","FBM- SLR2601-BLK-M","","","","1","0","0","7.99","","Amazon","111-0124348-3967476","111-0124348-3967476-FBM- SLR2601-BLK-M","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51UXiMthuyL.jpg","SLR BRANDS Men's Slide Slip On Sandal Slipper Comfortable Shower Beach Shoe Flip Flop (10, Grey)","B06Y5V3TNXfbac","","","","1","0","0","8.5","","Amazon","112-7135881-4038611","112-7135881-4038611-B06Y5V3TNXfbac","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51XQ0WrJEHL.jpg","SLR BRANDS Men's Slide Slip On Sandal Slipper Comfortable Shower Beach Shoe Flip Flop (10, Navy)","B06Y5RF1MCfbm","","","","1","0","0","8.5","","Amazon","112-7135881-4038611","112-7135881-4038611-B06Y5RF1MCfbm","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51XQ0WrJEHL.jpg","Men's Slide Slip On Sandal Slipper Comfortable Shower Beach Shoe Flip Flop (8, Navy)","B06Y5S8M9Kfbm","","","","1","0","0","8.5","","Amazon","111-8556303-5723449","111-8556303-5723449-B06Y5S8M9Kfbm","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41d3kP59r6L.jpg","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (XXL, Black Grey)","B076PNV184fba","","","","1","0","0","15.15","","Amazon","113-3944566-4683424","113-3944566-4683424-B076PNV184fba","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51x0F6yPeuL.jpg","SLR BRANDS Men's Slide Slip On Sandal Slipper Comfortable Shower Beach Shoe Flip Flop (11, Black)","B06Y5ZXRWCfba","","","","1","0","0","8.5","","Amazon","114-1789330-2754612","114-1789330-2754612-B06Y5ZXRWCfba","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51XQ0WrJEHL.jpg","SLR BRANDS Men's Slide Slip On Sandal Slipper Comfortable Shower Beach Shoe Flip Flop (12, Navy)","B06Y5SQ1PFfba","","","","1","0","0","8.99","","Amazon","114-0556732-5171410","114-0556732-5171410-B06Y5SQ1PFfba","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41KFxljGgTL.jpg","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (XXL, Navy Tuqoise)","B076THWZG1fba","","","","1","0","0","15.15","","Amazon","113-8380953-0029816","113-8380953-0029816-B076THWZG1fba","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","","","","","","","","0","0","","","Amazon","114-1472862-1381828","114-1472862-1381828-A-1243","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51ho1eSwXzL.jpg","SLR Brands Football with Grip Technology Easy To Learn Football Perfect Football For Kids","1I-B2VS-LIHQ","","","","1","0","0","9.99","","Amazon","114-7845718-1645850","114-7845718-1645850-1I-B2VS-LIHQ","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41HfSIAKExL.jpg","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Rash Guard Athletic Tops (Large, Fushia)","UK-WAKJ-AFUW","","","","1","0","0","14.99","","Amazon","113-1935186-6433069","113-1935186-6433069-UK-WAKJ-AFUW","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/31bhHQPmfBL.jpg","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (XL, Solid Black)","B076PSM86Yfmb","","","","1","0","0","15.15","","Amazon","114-2491942-6448205","114-2491942-6448205-B076PSM86Yfmb","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/41d3kP59r6L.jpg","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (XL, Black Grey)","B076PSXH37fbm","","","","1","0","0","15.15","","Amazon","114-2491942-6448205","114-2491942-6448205-B076PSXH37fbm","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/415p-UWJoeL.jpg","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (XXL, Turqoise)","B076PPC76Sfmb","","","","1","0","0","15.99","","Amazon","111-8160903-1240231","111-8160903-1240231-B076PPC76Sfmb","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/415p-UWJoeL.jpg","SLR Brands Plus Size Cotton Stretchy Flowy Loose Fit Tunic Long Casual Beach Regular Dress with Pockets (XXL, Turqoise)","B076PPC76Sfmb","","","","1","0","0","15.99","","Amazon","113-5767594-8617817","113-5767594-8617817-B076PPC76Sfmb","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","","","","","","","","0","0","","","Amazon","114-7542931-5698619","114-7542931-5698619-A-1250","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51XQ0WrJEHL.jpg","SLR BRANDS Men's Slide Slip On Sandal Slipper Comfortable Shower Beach Shoe Flip Flop (10, Navy)","B06Y5RF1MCfbm","","","","1","0","0","8.5","","Amazon","111-1723163-9585064","111-1723163-9585064-B06Y5RF1MCfbm","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51x0F6yPeuL.jpg","Men's Slide Slip On Sandal Slipper Comfortable Shower Beach Shoe Flip Flop (9, Black)","B06Y5SHQQ3fba","","","","1","0","0","8.5","","Amazon","111-2120717-8461045","111-2120717-8461045-B06Y5SHQQ3fba","ssOIT: System.LimitException: Too many SOQL queries: 101"
"","http://ecx.images-amazon.com/images/I/51UXiMthuyL.jpg","SLR BRANDS Men's Slide Slip On Sandal Slipper Comfortable Shower Beach Shoe Flip Flop (9, Grey)","B06Y5JFT4Bfbc","","","","1","0","0","8.5","","Amazon","111-2120717-8461045","111-2120717-8461045-B06Y5JFT4Bfbc","ssOIT: System.LimitException: Too many SOQL queries: 101"
