"CREATEDBYID","CREATEDDATE","ID","ISACTIVE","ISARCHIVED","ISDELETED","LASTMODIFIEDBYID","LASTMODIFIEDDATE","NAME","PRICEBOOK2ID","PRODUCT2ID","PRODUCTCODE","SYSTEMMODSTAMP","UNITPRICE","USESTANDARDPRICE","PRICEBOOK_SKU_AS_ID__C","SKU_AS_ID__C"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPgAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","Play Visions Froggy Water Bouncer, Comes in Assorted Colors","01s3k000002Tcq5AAC","01t3k000005qcpVAAQ","UQ-GAIX-Z3C7","2019-10-28T03:03:26.000Z","3.0","false","01s3k000002Tcq5AAC_UQ-GAIX-Z3C7","UQ-GAIX-Z3C7"
"0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","01u3k00000XuhSnAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (13 M, Grey)","01s3k000002UJ8oAAG","01t3k000005qcpWAAQ","VG-E7HQ-0M3D","2019-10-28T03:04:02.000Z","12.99","false","01s3k000002UJ8oAAG_VG-E7HQ-0M3D","VG-E7HQ-0M3D"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPhAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (13 M, Grey)","01s3k000002Tcq5AAC","01t3k000005qcpWAAQ","VG-E7HQ-0M3D","2019-10-28T03:03:26.000Z","12.99","false","01s3k000002Tcq5AAC_VG-E7HQ-0M3D","VG-E7HQ-0M3D"
"0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","01u3k00000XuhSoAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","SLR Brands Womans Colorblock Pocket Casual Tie Waist Yoga Jogger Pants (Small/Medium, Black)","01s3k000002UJ8oAAG","01t3k000005qcpXAAQ","VJ-PKRQ-JNP8","2019-10-28T03:04:02.000Z","12.99","false","01s3k000002UJ8oAAG_VJ-PKRQ-JNP8","VJ-PKRQ-JNP8"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPiAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","SLR Brands Womans Colorblock Pocket Casual Tie Waist Yoga Jogger Pants (Small/Medium, Black)","01s3k000002Tcq5AAC","01t3k000005qcpXAAQ","VJ-PKRQ-JNP8","2019-10-28T03:03:26.000Z","12.99","false","01s3k000002Tcq5AAC_VJ-PKRQ-JNP8","VJ-PKRQ-JNP8"
"0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","01u3k00000XuhSpAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","Raindrop Nebulizing Diffuser For Essential Oils and Organic Aromas Aromatherapy[Light Wood]","01s3k000002UJ8oAAG","01t3k000005qcpYAAQ","VX-18SJ-BCQK","2019-10-28T03:04:02.000Z","69.99","false","01s3k000002UJ8oAAG_VX-18SJ-BCQK","VX-18SJ-BCQK"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPjAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","Raindrop Nebulizing Diffuser For Essential Oils and Organic Aromas Aromatherapy[Light Wood]","01s3k000002Tcq5AAC","01t3k000005qcpYAAQ","VX-18SJ-BCQK","2019-10-28T03:03:26.000Z","69.99","false","01s3k000002Tcq5AAC_VX-18SJ-BCQK","VX-18SJ-BCQK"
"0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","01u3k00000XuhSqAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","Comfort Food Creations Burrito Wrap Novelty Blanket - Perfectly Round Tortilla Throw (5' Diameter)","01s3k000002UJ8oAAG","01t3k000005qcpZAAQ","WA-WDLV-QOZB","2019-10-28T03:04:02.000Z","22.99","false","01s3k000002UJ8oAAG_WA-WDLV-QOZB","WA-WDLV-QOZB"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPkAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","Comfort Food Creations Burrito Wrap Novelty Blanket - Perfectly Round Tortilla Throw (5' Diameter)","01s3k000002Tcq5AAC","01t3k000005qcpZAAQ","WA-WDLV-QOZB","2019-10-28T03:03:26.000Z","22.99","false","01s3k000002Tcq5AAC_WA-WDLV-QOZB","WA-WDLV-QOZB"
"0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","01u3k00000XuhSrAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","SLR Brands Women's Quick Drying Aqua Water Shoes with Zipper (8, Pink)","01s3k000002UJ8oAAG","01t3k000005qcpaAAA","X1-U5YJ-8JR0","2019-10-28T03:04:02.000Z","9.99","false","01s3k000002UJ8oAAG_X1-U5YJ-8JR0","X1-U5YJ-8JR0"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPlAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","SLR Brands Women's Quick Drying Aqua Water Shoes with Zipper (8, Pink)","01s3k000002Tcq5AAC","01t3k000005qcpaAAA","X1-U5YJ-8JR0","2019-10-28T03:03:26.000Z","9.99","false","01s3k000002Tcq5AAC_X1-U5YJ-8JR0","X1-U5YJ-8JR0"
"0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","01u3k00000XuhSsAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","SLR Brands Mens Adjustable Sandals - Shower Flip Flops for Men | Nonslip Men's Slide On Sandals for Shower, Beach, Pool, Summer, Gym Slides | Arch Support for Athletes | Multiple Sizes (9 M US, Grey)","01s3k000002UJ8oAAG","01t3k000005qcpbAAA","X7-SEJ5-6HIV","2019-10-28T03:04:02.000Z","12.99","false","01s3k000002UJ8oAAG_X7-SEJ5-6HIV","X7-SEJ5-6HIV"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPmAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","SLR Brands Mens Adjustable Sandals - Shower Flip Flops for Men | Nonslip Men's Slide On Sandals for Shower, Beach, Pool, Summer, Gym Slides | Arch Support for Athletes | Multiple Sizes (9 M US, Grey)","01s3k000002Tcq5AAC","01t3k000005qcpbAAA","X7-SEJ5-6HIV","2019-10-28T03:03:26.000Z","12.99","false","01s3k000002Tcq5AAC_X7-SEJ5-6HIV","X7-SEJ5-6HIV"
"0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","01u3k00000XuhStAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","SLR Brands Womans Colorblock Pocket Casual Tie Waist Yoga Jogger Pants (Large/XL, Black/White)","01s3k000002UJ8oAAG","01t3k000005qcpcAAA","XV-RBU8-5R55","2019-10-28T03:04:02.000Z","12.99","false","01s3k000002UJ8oAAG_XV-RBU8-5R55","XV-RBU8-5R55"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPnAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","SLR Brands Womans Colorblock Pocket Casual Tie Waist Yoga Jogger Pants (Large/XL, Black/White)","01s3k000002Tcq5AAC","01t3k000005qcpcAAA","XV-RBU8-5R55","2019-10-28T03:03:26.000Z","12.99","false","01s3k000002Tcq5AAC_XV-RBU8-5R55","XV-RBU8-5R55"
"0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","01u3k00000XuhSuAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","SLR Brands Mens adjustable sandals - Shower Flip Flops For Men | Nonslip Men's Slide On Sandals for Shower, Beach, Pool, Summer, Gym Slides | Arch Support for Athletes | Multiple sizes (11 M US, Grey)","01s3k000002UJ8oAAG","01t3k000005qcpdAAA","XZ-YNBL-89NN","2019-10-28T03:04:02.000Z","12.99","false","01s3k000002UJ8oAAG_XZ-YNBL-89NN","XZ-YNBL-89NN"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPoAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","SLR Brands Mens adjustable sandals - Shower Flip Flops For Men | Nonslip Men's Slide On Sandals for Shower, Beach, Pool, Summer, Gym Slides | Arch Support for Athletes | Multiple sizes (11 M US, Grey)","01s3k000002Tcq5AAC","01t3k000005qcpdAAA","XZ-YNBL-89NN","2019-10-28T03:03:26.000Z","12.99","false","01s3k000002Tcq5AAC_XZ-YNBL-89NN","XZ-YNBL-89NN"
"0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","01u3k00000XuhSvAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (11 M, Black)","01s3k000002UJ8oAAG","01t3k000005qcpeAAA","Y5-TSEB-JLV4","2019-10-28T03:04:02.000Z","7.99","false","01s3k000002UJ8oAAG_Y5-TSEB-JLV4","Y5-TSEB-JLV4"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPpAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (11 M, Black)","01s3k000002Tcq5AAC","01t3k000005qcpeAAA","Y5-TSEB-JLV4","2019-10-28T03:03:26.000Z","7.99","false","01s3k000002Tcq5AAC_Y5-TSEB-JLV4","Y5-TSEB-JLV4"
"0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","01u3k00000XuhSwAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (12 M, Navy)","01s3k000002UJ8oAAG","01t3k000005qcpfAAA","YR-LUZJ-RIVM","2019-10-28T03:04:02.000Z","9.99","false","01s3k000002UJ8oAAG_YR-LUZJ-RIVM","YR-LUZJ-RIVM"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPqAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (12 M, Navy)","01s3k000002Tcq5AAC","01t3k000005qcpfAAA","YR-LUZJ-RIVM","2019-10-28T03:03:26.000Z","9.99","false","01s3k000002Tcq5AAC_YR-LUZJ-RIVM","YR-LUZJ-RIVM"
"0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","01u3k00000XuhSxAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (12 M, Black)","01s3k000002UJ8oAAG","01t3k000005qcpgAAA","ZJ-39GB-BJRV","2019-10-28T03:04:02.000Z","12.99","false","01s3k000002UJ8oAAG_ZJ-39GB-BJRV","ZJ-39GB-BJRV"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPrAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (12 M, Black)","01s3k000002Tcq5AAC","01t3k000005qcpgAAA","ZJ-39GB-BJRV","2019-10-28T03:03:26.000Z","12.99","false","01s3k000002Tcq5AAC_ZJ-39GB-BJRV","ZJ-39GB-BJRV"
"0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","01u3k00000XuhSPAAZ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Rash Guard Athletic Tops (Small, Red)","01s3k000002UJ8oAAG","01t3k000005qcp8AAA","NN-SOSL-K53B","2019-10-28T03:04:02.000Z","14.99","false","01s3k000002UJ8oAAG_NN-SOSL-K53B","NN-SOSL-K53B"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPJAAZ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Rash Guard Athletic Tops (Small, Red)","01s3k000002Tcq5AAC","01t3k000005qcp8AAA","NN-SOSL-K53B","2019-10-28T03:03:26.000Z","14.99","false","01s3k000002Tcq5AAC_NN-SOSL-K53B","NN-SOSL-K53B"
"0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","01u3k00000XuhSQAAZ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (13 M, Black)","01s3k000002UJ8oAAG","01t3k000005qcp9AAA","PE-RACV-E8FT","2019-10-28T03:04:02.000Z","12.99","false","01s3k000002UJ8oAAG_PE-RACV-E8FT","PE-RACV-E8FT"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPKAAZ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (13 M, Black)","01s3k000002Tcq5AAC","01t3k000005qcp9AAA","PE-RACV-E8FT","2019-10-28T03:03:26.000Z","12.99","false","01s3k000002Tcq5AAC_PE-RACV-E8FT","PE-RACV-E8FT"
"0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","01u3k00000XuhSRAAZ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (9 M, Navy)","01s3k000002UJ8oAAG","01t3k000005qcpAAAQ","PF-BFIT-5WDQ","2019-10-28T03:04:02.000Z","9.99","false","01s3k000002UJ8oAAG_PF-BFIT-5WDQ","PF-BFIT-5WDQ"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPLAAZ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (9 M, Navy)","01s3k000002Tcq5AAC","01t3k000005qcpAAAQ","PF-BFIT-5WDQ","2019-10-28T03:03:26.000Z","9.99","false","01s3k000002Tcq5AAC_PF-BFIT-5WDQ","PF-BFIT-5WDQ"
"0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","01u3k00000XuhSSAAZ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Swimwear Rash Guard Athletic Tops (Medium, Seafoam)","01s3k000002UJ8oAAG","01t3k000005qcpBAAQ","PF-YDWR-5LG9","2019-10-28T03:04:02.000Z","14.99","false","01s3k000002UJ8oAAG_PF-YDWR-5LG9","PF-YDWR-5LG9"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPMAAZ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Swimwear Rash Guard Athletic Tops (Medium, Seafoam)","01s3k000002Tcq5AAC","01t3k000005qcpBAAQ","PF-YDWR-5LG9","2019-10-28T03:03:26.000Z","14.99","false","01s3k000002Tcq5AAC_PF-YDWR-5LG9","PF-YDWR-5LG9"
"0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","01u3k00000XuhSTAAZ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","Tasty Linens Squishy Avocado Plush Pillow | Real Comfort Food for Kids Children Mom Dad and The Whole Family | Larger Size 15 inches of Cute Fun | Also Available in Other Sizes","01s3k000002UJ8oAAG","01t3k000005qcpCAAQ","PU-0F55-0D8K","2019-10-28T03:04:02.000Z","29.95","false","01s3k000002UJ8oAAG_PU-0F55-0D8K","PU-0F55-0D8K"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPNAAZ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","Tasty Linens Squishy Avocado Plush Pillow | Real Comfort Food for Kids Children Mom Dad and The Whole Family | Larger Size 15 inches of Cute Fun | Also Available in Other Sizes","01s3k000002Tcq5AAC","01t3k000005qcpCAAQ","PU-0F55-0D8K","2019-10-28T03:03:26.000Z","29.95","false","01s3k000002Tcq5AAC_PU-0F55-0D8K","PU-0F55-0D8K"
"0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","01u3k00000XuhSUAAZ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (10 M, Navy)","01s3k000002UJ8oAAG","01t3k000005qcpDAAQ","PY-T3LI-B3PY","2019-10-28T03:04:02.000Z","9.99","false","01s3k000002UJ8oAAG_PY-T3LI-B3PY","PY-T3LI-B3PY"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPOAAZ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (10 M, Navy)","01s3k000002Tcq5AAC","01t3k000005qcpDAAQ","PY-T3LI-B3PY","2019-10-28T03:03:26.000Z","9.99","false","01s3k000002Tcq5AAC_PY-T3LI-B3PY","PY-T3LI-B3PY"
"0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","01u3k00000XuhSVAAZ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","SLR Brands Mens adjustable sandals - Shower Flip Flops For Men | Nonslip Men's Slide On Sandals for Shower, Beach, Pool, Summer, Gym Slides | Arch Support for Athletes | Multiple sizes (12 M US, Grey)","01s3k000002UJ8oAAG","01t3k000005qcpEAAQ","PY-X7NL-L8PF","2019-10-28T03:04:02.000Z","12.99","false","01s3k000002UJ8oAAG_PY-X7NL-L8PF","PY-X7NL-L8PF"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPPAAZ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","SLR Brands Mens adjustable sandals - Shower Flip Flops For Men | Nonslip Men's Slide On Sandals for Shower, Beach, Pool, Summer, Gym Slides | Arch Support for Athletes | Multiple sizes (12 M US, Grey)","01s3k000002Tcq5AAC","01t3k000005qcpEAAQ","PY-X7NL-L8PF","2019-10-28T03:03:26.000Z","12.99","false","01s3k000002Tcq5AAC_PY-X7NL-L8PF","PY-X7NL-L8PF"
"0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","01u3k00000XuhSWAAZ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Swimwear Rash Guard Athletic Tops (Medium, Red)","01s3k000002UJ8oAAG","01t3k000005qcpFAAQ","QF-THRA-D9Y0","2019-10-28T03:04:02.000Z","14.99","false","01s3k000002UJ8oAAG_QF-THRA-D9Y0","QF-THRA-D9Y0"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPQAAZ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Swimwear Rash Guard Athletic Tops (Medium, Red)","01s3k000002Tcq5AAC","01t3k000005qcpFAAQ","QF-THRA-D9Y0","2019-10-28T03:03:26.000Z","14.99","false","01s3k000002Tcq5AAC_QF-THRA-D9Y0","QF-THRA-D9Y0"
"0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","01u3k00000XuhSXAAZ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (13 M, Grey)","01s3k000002UJ8oAAG","01t3k000005qcpGAAQ","QL-TZO2-IG5M","2019-10-28T03:04:02.000Z","6.99","false","01s3k000002UJ8oAAG_QL-TZO2-IG5M","QL-TZO2-IG5M"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPRAAZ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (13 M, Grey)","01s3k000002Tcq5AAC","01t3k000005qcpGAAQ","QL-TZO2-IG5M","2019-10-28T03:03:26.000Z","6.99","false","01s3k000002Tcq5AAC_QL-TZO2-IG5M","QL-TZO2-IG5M"
"0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","01u3k00000XuhSYAAZ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Rash Guard Athletic Tops (XX-Large, Red)","01s3k000002UJ8oAAG","01t3k000005qcpHAAQ","RG-OP4H-YCR1","2019-10-28T03:04:02.000Z","14.99","false","01s3k000002UJ8oAAG_RG-OP4H-YCR1","RG-OP4H-YCR1"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPSAAZ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Rash Guard Athletic Tops (XX-Large, Red)","01s3k000002Tcq5AAC","01t3k000005qcpHAAQ","RG-OP4H-YCR1","2019-10-28T03:03:26.000Z","14.99","false","01s3k000002Tcq5AAC_RG-OP4H-YCR1","RG-OP4H-YCR1"
"0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","01u3k00000XuhSZAAZ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","SLR Brands Mens adjustable sandals - Shower Flip Flops For Men | Nonslip Men's Slide On Sandals for Shower, Beach, Pool, Summer, Gym Slides | Arch Sup","01s3k000002UJ8oAAG","01t3k000005qcpIAAQ","SP-79LM-EZWX","2019-10-28T03:04:02.000Z","12.99","false","01s3k000002UJ8oAAG_SP-79LM-EZWX","SP-79LM-EZWX"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPTAAZ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","SLR Brands Mens adjustable sandals - Shower Flip Flops For Men | Nonslip Men's Slide On Sandals for Shower, Beach, Pool, Summer, Gym Slides | Arch Sup","01s3k000002Tcq5AAC","01t3k000005qcpIAAQ","SP-79LM-EZWX","2019-10-28T03:03:26.000Z","12.99","false","01s3k000002Tcq5AAC_SP-79LM-EZWX","SP-79LM-EZWX"
"0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","01u3k00000XuhSaAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","SLR Brands Womans Colorblock Pocket Casual Tie Waist Yoga Jogger Pants (Large/XL, Black)","01s3k000002UJ8oAAG","01t3k000005qcpJAAQ","SV-8SE2-GM2U","2019-10-28T03:04:02.000Z","12.99","false","01s3k000002UJ8oAAG_SV-8SE2-GM2U","SV-8SE2-GM2U"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPUAAZ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","SLR Brands Womans Colorblock Pocket Casual Tie Waist Yoga Jogger Pants (Large/XL, Black)","01s3k000002Tcq5AAC","01t3k000005qcpJAAQ","SV-8SE2-GM2U","2019-10-28T03:03:26.000Z","12.99","false","01s3k000002Tcq5AAC_SV-8SE2-GM2U","SV-8SE2-GM2U"
"0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","01u3k00000XuhSbAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (10 M, Navy)","01s3k000002UJ8oAAG","01t3k000005qcpKAAQ","SW-70M8-26AJ","2019-10-28T03:04:02.000Z","7.99","false","01s3k000002UJ8oAAG_SW-70M8-26AJ","SW-70M8-26AJ"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPVAAZ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","SLR Brands Men's Slide Athletic Adjustable Slip On Sandal Slipper Comfortable Shower Beach Pool Shoe Flip Flop (10 M, Navy)","01s3k000002Tcq5AAC","01t3k000005qcpKAAQ","SW-70M8-26AJ","2019-10-28T03:03:26.000Z","7.99","false","01s3k000002Tcq5AAC_SW-70M8-26AJ","SW-70M8-26AJ"
"0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","01u3k00000XuhScAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Swimwear Rash Guard Athletic Tops (Large, Neon Pink)","01s3k000002UJ8oAAG","01t3k000005qcpLAAQ","SW-EJVK-OKRV","2019-10-28T03:04:02.000Z","14.99","false","01s3k000002UJ8oAAG_SW-EJVK-OKRV","SW-EJVK-OKRV"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPWAAZ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","SLR Brands Womens UV Sun Protection Long Sleeve Rashguard Swimwear Swimwear Rash Guard Athletic Tops (Large, Neon Pink)","01s3k000002Tcq5AAC","01t3k000005qcpLAAQ","SW-EJVK-OKRV","2019-10-28T03:03:26.000Z","14.99","false","01s3k000002Tcq5AAC_SW-EJVK-OKRV","SW-EJVK-OKRV"
"0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","01u3k00000XuhSdAAJ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:04:02.000Z","SLR Brands Mens adjustable sandals - Shower Flip Flops For Men | Nonslip Men's Slide On Sandals for Shower, Beach, Pool, Summer, Gym Slides | Arch Suport for Athletes | Multiple sizes and colors (1...","01s3k000002UJ8oAAG","01t3k000005qcpMAAQ","T9-JX0W-3401","2019-10-28T03:04:02.000Z","12.99","false","01s3k000002UJ8oAAG_T9-JX0W-3401","T9-JX0W-3401"
"0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","01u3k00000XuhPXAAZ","false","false","false","0053k00000A4tazAAB","2019-10-28T03:03:26.000Z","SLR Brands Mens adjustable sandals - Shower Flip Flops For Men | Nonslip Men's Slide On Sandals for Shower, Beach, Pool, Summer, Gym Slides | Arch Suport for Athletes | Multiple sizes and colors (1...","01s3k000002Tcq5AAC","01t3k000005qcpMAAQ","T9-JX0W-3401","2019-10-28T03:03:26.000Z","12.99","false","01s3k000002Tcq5AAC_T9-JX0W-3401","T9-JX0W-3401"
